Title,synopsis,coverImg,yearPublished,infoLink,avgRating,authorId,publisherId,genreId
Quinns Book,Orphan Daniel Quinn's narration of his adventure-ridden quest for love and the meaning behind his destiny also portrays the dramatic history of nineteenth-century Albany,http://books.google.com/books/content?id=0OlPAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1989,http://books.google.nl/books?id=0OlPAQAAIAAJ&dq=Quinns+Book&hl=&source=gbs_api,0,438,142,4
The President's Assassin,"In 48 hours, the U.S. President will be history. ""Haig...never fail[s] to keep us on our toes."" - Booklist It looked like a mass execution: six people, systematically shot and killed in a private Washington mansion. One of the targets happened to be the White House Chief of Staff. But that wasn't the reason Sean Drummond was called in on the case. Newly enlisted in a CIA cell called the Office of Special Projects, the former Army lawyer was informed that the murders were just a warning. The killer had left a note: ""You can't stop us. There will be others, and the President will be history in the next two days."" The clock is ticking. The hunt begins for the ultimate killer-for-hire-a brilliant, coldhearted professional with an insider's knowledge of Washington. For Sean Drummond, it's the greatest challenge of his career, a terrifying cat-and-mouse game with unthinkable consequences. If he fails, the world will never be the same-and one calculating killer will collect the $100 million bounty on the President's head. The story of one shocking conspiracy, two fateful days, and an earth-shattering death threat, THE PRESIDENT'S ASSASSIN is a gripping and chillingly real novel from one of the world's premier writers.",http://books.google.com/books/content?id=R9GC0a3F4o8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,https://play.google.com/store/books/details?id=R9GC0a3F4o8C&source=gbs_api,0,51,192,9
"Once and Future Spy, The","By national best-selling author, Robert Littell, whose most recent novel The Company received rave reviews across the nation, The Once and Future Spy is finally back in print. This is Littell at the top of his form, constructing a tale of espionage and counterespionage revealing the dirty tricks and dangerous secrets about the subjects he knows intimately the CIA and American history, past and present. Littell proves beyond all doubt that he is a storyteller of inimitable caliber. As Stephen Coonts put it, “Eric Ambler invented the modern spy novel. Robert Littell perfected it. The Once and Future Spy is a classic spy story.†? At the center of Littell’s plot is an elite plan, so secret and so dangerous that its existence is known only to a tiny group of specialists within CIA headquarters. There is virtually no paper trail but, somehow, the plan has sprung a leak. The plotters must urgently trace it or face deadly consequences. Meanwhile, at work elsewhere on another highly sensitive project for ""the Company"" is an operative known as “the Weeder†? a man obsessed with American history and one of its heroes. When the Weeder's and Washington's clandestine worlds collide, the present faces the past and disturbing moral choices are weighed against a shining patriotic dream. What is the truth? Whose truth should be believed?",http://books.google.com/books/content?id=xvSGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,https://play.google.com/store/books/details?id=xvSGDwAAQBAJ&source=gbs_api,0,363,3,9
The skin,"This is the first unexpurgated English edition of Curzio Malaparte’s legendary work The Skin. The book begins in 1943, with Allied forces cementing their grip on the devastated city of Naples. The sometime Fascist and ever-resourceful Curzio Malaparte is working with the Americans as a liaison officer. He looks after Colonel Jack Hamilton, “a Christian gentleman . . . an American in the noblest sense of the word,” who speaks French and cites the classics and holds his nose as the two men tour the squalid streets of a city in ruins where liberation is only another word for desperation. Veterans of the disbanded Italian army beg for work. A rare specimen from the city’s famous aquarium is served up at a ceremonial dinner for high Allied officers. Prostitution is rampant. The smell of death is everywhere. Subtle, cynical, evasive, manipulative, unnerving, always astonishing, Malaparte is a supreme artist of the unreliable, both the product and the prophet of a world gone rotten to the core.",http://books.google.com/books/content?id=uecxAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,http://books.google.com/books?id=uecxAQAAQBAJ&dq=The+skin&hl=&source=gbs_api,0,80,126,4
Servant of the Shard (Paths of Darkness),"New York Times–bestselling author: The much-awaited story of master assassin Artemis Entreri and the first installment in a new series set in the Forgotten Realms universe Surrounded by dark elves, Artemis Entreri tightens his grip on the streets of Calimport. While he urges caution, his sponsor grows ever more ambitious. The assassin will soon find himself on a path his most hated enemy has walked before him—a path that leads to a place where someone like Entreri would never be welcome. Drow leader Jarlaxle has ascended from dark Menzoberranzan with only civil intentions. The malevolent Crystal Shard’s influence on him intensifies until even the drow agents he brought with him grow fearful. When his own company begins to turn on him, Jarlaxle will be forced to find a savior in the man he’s come to enslave. Servant of the Shard is the first book in the Sellswords trilogy and the fourteenth book in the Legend of Drizzt series.",http://books.google.com/books/content?id=aAocVM5-VC8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=aAocVM5-VC8C&source=gbs_api,0,343,197,3
"Goodnight, Irene","For thirty-five years the identity of the dismembered woman found under the Las Piernas pier has remained a mystery. What secret did she take to her grave? Southern California reporter Irene Kelly has uncovered a maze of forensic records and confidential files that suggest a motive far more sinister than anyone imagined. The discovery has brought her close to Detective Frank Harriman, and closer still to exposing a killer who will resort to anything to keep his secrets buried -- and Irene silenced forever.",http://books.google.com/books/content?id=Fj56vvF2ZUgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,https://play.google.com/store/books/details?id=Fj56vvF2ZUgC&source=gbs_api,0,180,170,9
To Love a Scottish Lord: Book Four of the Highland Lords,"A Lord Not Meant to Marry Hamish MacRae, a changed man, returned to his beloved Scotland intending to turn his back on the world. The proud, brooding lord wants nothing more than to be left alone, but an unwanted visitor to his lonely castle has defied his wishes. While it is true that this healer, Mary Gilly, is a beauty beyond compare, it will take more than her miraculous potions to soothe his wounded spirit. But Mary's tender heart is slowly melting Hamish's frozen one . . . awakening a burning need to keep her with him -- forever. A Lady Who Dares Not Love Never before has Mary felt such an attraction to a man! The mysterious Hamish MacRae is strong and commanding, with a face and form so handsome it makes Mary tremble with wanting him. Already shadowy forces are coming closer, heartless whispers and cruel rumors abound, and it will take a love more pure and powerful than any other to divine the truth -- and promise a future neither had dreamed possible.",http://books.google.com/books/content?id=Ta_C4kUuDv4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=Ta_C4kUuDv4C&source=gbs_api,0,234,88,10
Magica Ruta 40/magic Road 40 (Coleccion Turismo) (Spanish Edition),"“Marvelous . . . [Vonnegut] wheels out all the complaints about America and makes them seem fresh, funny, outrageous, hateful and lovable.”—The New York Times In Breakfast of Champions, one of Kurt Vonnegut’s most beloved characters, the aging writer Kilgore Trout, finds to his horror that a Midwest car dealer is taking his fiction as truth. What follows is murderously funny satire, as Vonnegut looks at war, sex, racism, success, politics, and pollution in America and reminds us how to see the truth. “Free-wheeling, wild and great . . . uniquely Vonnegut.”—Publishers Weekly",http://books.google.com/books/content?id=0LdtxoCQxOoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,https://play.google.com/store/books/details?id=0LdtxoCQxOoC&source=gbs_api,0,248,57,6
Child of My Heart,"On the cusp of fifteen, pretty Theresa is the town's most sought-after babysitter - cheerful, beloved, adored by children and animals, but also a solitary soul with an already complex understanding of human nature. She is Titania among her fairies, the one person to call on for help with a child in extreme distress. Theresa does not doubt her power over the fathers of her adoring charges either, whose potential lechery Theresa toys with like a kitten with yarn. Yet during this unforgettable summer, it is her cousin Daisy, a frail little creature with glittery shoes and worrying bruises that don't heal, in whom Theresa invests her greatest love. Infused with suppressed passion, disappointment, and enduring hope, Alice McDermott's wonderful new novel reveals a world seen afresh through the eyes of an utterly seductive girl.",http://books.google.com/books/content?id=XZzSDvUHF3EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2013,http://books.google.com/books?id=XZzSDvUHF3EC&dq=Child+of+My+Heart&hl=&source=gbs_api,0,17,32,6
The Tale of Squirrel Nutkin,"Fully illustrated throughout, Beatrix Potter's famous tale of a naughty squirrel who loses his tail is as popular today as it was when it was first published over 100 years ago.",http://books.google.com/books/content?id=zE42EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2021,https://play.google.com/store/books/details?id=zE42EAAAQBAJ&source=gbs_api,0,41,15,8
The Penguin science fiction omnibus,"This new edition of Brian Aldiss’s classic anthology brings together a diverse selection of science fiction spanning over sixty years, from Isaac Asimov’s ‘Nightfall’, first published in 1941, to the 2006 story ‘Friends in Need’ by Eliza Blair. Including authors such as Clifford Simak, Harry Harrison, Bruce Sterling, A. E. Van Vogt and Brian Aldiss himself, these stories portray struggles against machines, epic journeys, genetic experiments, time travellers and alien races. From stories set on Earth, to uncanny far distant worlds and ancient burnt-out suns, the one constant is humanity itself, compelled by an often fatal curiosity to explore the boundless frontiers of time, space and probability.",http://books.google.com/books/content?id=DzV_7ATbStwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,https://play.google.com/store/books/details?id=DzV_7ATbStwC&source=gbs_api,0,50,146,11
Follow the Stars Home,"Married young to Tim McIntosh, a passionate and charismatic fisherman with a troubled heart, Dianne Robbins expects a future full of happiness, security, and love. But when tests reveal that their unborn baby is severely disabled, Tim sails off for calmer waters. Faced with the responsibilities of raising her daughter Julia, Dianne finds support in Tim's brother Alan and her own mother Lucinda.",http://books.google.com/books/content?id=JfgyC6rwgh4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,http://books.google.com/books?id=JfgyC6rwgh4C&dq=Follow+the+Stars+Home&hl=&source=gbs_api,0,270,20,1
THE MOON POOL,"A group of adventurers search for their friends, who were lost while exploring the otherworldly secrets of a monument discovered on a chain of island ruins.",http://books.google.com/books/content?id=RG5LDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2018,http://books.google.nl/books?id=RG5LDwAAQBAJ&dq=THE+MOON+POOL&hl=&source=gbs_api,0,6,110,0
Berserkers Planet,"Five hundred years have passed since the combined fleets of humanity met and broke the berserker armada at Stone Place. Though the human victory was total, one of the killer machines—weaponless, its star drive a ruin—managed to limp to secret sanctuary on a planet called Hunter’s World. Over the years since then a new cult has arisen there, a cult dedicated to Death as the only and ultimate Good. For Hunter’s World has become Berserker’s Planet. The great Game of elimination is on.",http://books.google.com/books/content?id=pfLKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2020,https://play.google.com/store/books/details?id=pfLKDwAAQBAJ&source=gbs_api,0,142,104,11
"Second Chance (Steel, Danielle (Large Print))","Freewheeling fashion magazine editor Fiona Monaghan meets her match--and opposite--in conservative widower John Anderson, who accompanies her to a Paris couture show and unexpectedly steals her heart, a development that prompts both to adapt their contrasting lifestyles. (Romance)",http://books.google.com/books/content?id=u2RMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,"http://books.google.com/books?id=u2RMPwAACAAJ&dq=Second+Chance+(Steel,+Danielle+(Large+Print))&hl=&source=gbs_api",0,94,158,10
"Fathers & Sons: Photographs, Quotes & Essays","When in 1705 Kornell Csillag's grandfather returns destitute to his native Hungary from exile, he happens across a gold fob-watch gleaming in the mud. The shipwrecked fortunes of the Csillag family suddenly take a new and marvelous turn. The golden watch brings an unexpected gift to the future generations of firstborn sons: clairvoyance. Passed down from father to son, this gift offers the ability to look into the future or back into history–for some it is considered a blessing, for others a curse. No matter the outcome, each generation records its astonishing, vivid, and revelatory visions into a battered journal that becomes known as The Book of Fathers. For three hundred years the Csillag family line meanders unbroken across Hungary's rivers and vineyards, through a land overrun by wolves and bandits, scarred by plague and massacre, and brutalized by despots. Impetuous, tenderhearted, and shrewd, the Csillags give birth to scholars and gamblers, artists and entrepreneurs. Led astray by unruly passions, they marry frigid French noblewomen and thieving alehouse whores. They change their name and their religion, and change them back. They wander from home but always return, and through it all The Book of Fathers bears witness to holocaust and wedding feast alike.",http://books.google.com/books/content?id=375vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,http://books.google.com/books?id=375vDwAAQBAJ&dq=Fathers&hl=&source=gbs_api,0,298,132,4
Pursuit of the Mountain Man (The Last Mountain Man),"New York Times bestselling series: Another man is about to learn what a mistake it is to draw on Smoke Jensen . . . Itching for a challenge, adventurer Count Frederick von Hausen has sailed from Germany and now intends to hunt down Smoke Jensen—after hearing that Smoke was considered the meanest, toughest man in the West. And with a party of the nastiest hardcases he can find, von Hausen shadows Smoke into Wyoming's high Rockies. But Smoke Jensen is the last mountain man, and he knows the country like the back of his hand. He also knows that these doomed backtrailers couldn't have picked a prettier place to be buried . . .",http://books.google.com/books/content?id=1nXXCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=1nXXCQAAQBAJ&source=gbs_api,0,444,150,0
Love For Lydia,"Two lives. Two loves. One impossible choice. From the #1 New York Times bestselling author of the Reese’s Book Club Pick One Day in December . . . “I read The Two Lives of Lydia Bird in a single sitting. What a beautiful, emotional gift Josie Silver has given us.”—Jodi Picoult Written with Josie Silver’s trademark warmth and wit, The Two Lives of Lydia Bird is a powerful and thrilling love story about the what-ifs that arise at life’s crossroads, and what happens when one woman is given a miraculous chance to answer them. Lydia and Freddie. Freddie and Lydia. They’d been together for more than a decade and Lydia thought their love was indestructible. But she was wrong. On Lydia’s twenty-eighth birthday, Freddie died in a car accident. So now it’s just Lydia, and all she wants is to hide indoors and sob until her eyes fall out. But Lydia knows that Freddie would want her to try to live fully, happily, even without him. So, enlisting the help of his best friend, Jonah, and her sister, Elle, she takes her first tentative steps into the world, open to life—and perhaps even love—again. But then something inexplicable happens that gives her another chance at her old life with Freddie. A life where none of the tragic events of the past few months have happened. Lydia is pulled again and again through the doorway to her past, living two lives, impossibly, at once. But there’s an emotional toll to returning to a world where Freddie, alive, still owns her heart. Because there’s someone in her new life, her real life, who wants her to stay.",http://books.google.com/books/content?id=TX6cDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2020,https://play.google.com/store/books/details?id=TX6cDwAAQBAJ&source=gbs_api,0,219,18,10
Love Song (Palisades Pure Romance),One in a series of heart-stirring stories of remarkable women who trust in God to see them through life's difficult times.,http://books.google.com/books/content?id=Tx0rqdvtRAAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,http://books.google.com/books?id=Tx0rqdvtRAAC&dq=Love+Song+(Palisades+Pure+Romance)&hl=&source=gbs_api,0,381,118,10
Wind in the Stone,"An orphan girl battles an evil mage in this “stunningly vivid” fantasy from the New York Times–bestselling author of The Scent of Magic (Starlog). A mage, seeking to enslave the Valley and destroy the Forest, has brutally sundered a family. A mother has fled into the woods with her infant girl-child, while the depraved sorcerer holds the babe’s twin—a boy—captive in a black tower. The mother dies but the girl survives. Adopted by the strange denizens of the Forest—safe from the mage’s malevolent influence—she grows to young womanhood, cultivating a cherished skill that has been denied the others of her kind: the ability to truly hear the sounds of her world. But her future will be fraught with trial and terror, for only she can smash the chains that shackle the Balley and its inhabitants. It is her destiny to confront sorcerer and demon minions, and to oppose the one she must conquer and free: the magician’s protégé and her most powerful adversary. Her bane and blood. Her brother.",http://books.google.com/books/content?id=XMGmAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2014,https://play.google.com/store/books/details?id=XMGmAwAAQBAJ&source=gbs_api,0,21,130,3
One of the Guys,"In a last-ditch effort to find the man of her dreams, Chastity O'Neil, an editor and soon-to-be spinster, gives online dating a try, with interesting results.",http://books.google.com/books/content?id=55nf2Po8-KsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,http://books.google.com/books?id=55nf2Po8-KsC&dq=One+of+the+Guys&hl=&source=gbs_api,0,247,81,10
ANDROID AT ARMS,"When Andas Kastor awakens in an alien land, he must figure out if he’s the true emperor of his home world or an evil double In a stark, arid wasteland, a man awakens from a frozen state. As he stares out his narrow slit of a window, he has no memory of how he got there—or why. All he knows is his name: Andas Kastor, Imperial Prince of Inyanga. But instead of the luxurious trappings of his royal palace, he’s in a hellish, storm-lashed place punctuated by howling winds and shattering streaks of lightning. And he’s not alone. In this uninhabited world, he meets five other survivors, also of noble birth. They include the scaled, emerald-haired Elys of Posedonia and clawed, fanged Lord Yolyos of Sargol. They all speak the same Basic language, as befits those from neighboring spheres. Were they abducted, spirited to this alien planet, and held in mind-lock while evil doppelgangers ruled in their places? After a daring escape, Andas returns to Inyanga—only to discover that decades have passed and another sits on his throne. Now, hunted across barriers of time, Andas must fight external and internal enemies to save his civilization and uncover the truth about his identity.",http://books.google.com/books/content?id=XdS5CgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2015,https://play.google.com/store/books/details?id=XdS5CgAAQBAJ&source=gbs_api,0,21,130,11
"Edward, Edward: A Part of His Story And Of History 1795-1816 Set Out In Three Parts In This Form Of A New-Old Picaresque Romance That Is Also A Stud","Alan Desland, who feels himself to be an ordinary and unremarkable man, falls passionately in love with the beautiful but mysterious German stenographer, Karin, who is sent to assist him during a business trip to Denmark. To his astounded joy, she returns his love - but their courtship and marriage will shake his life to its very foundations and test him to the limits of sanity.",http://books.google.com/books/content?id=pJDgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2014,https://play.google.com/store/books/details?id=pJDgDwAAQBAJ&source=gbs_api,0,351,203,6
My Only Love (Zebra Splendor Historical Romance),"Comforting herself after her mother's death in the arms of a mysterious stranger, Maggie Brown is distraught when the man whose name she never learned disappears, unaware that he is a disguised marquis who fears they could never marry. Reissue.",http://books.google.com/books/content?id=5HSxd13EThEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,http://books.google.com/books?id=5HSxd13EThEC&dq=My+Only+Love+(Zebra+Splendor+Historical+Romance)&hl=&source=gbs_api,0,70,201,10
Tarnsman of Gor: Volume 1 in the Chronicles of Counter-Earth,"The first novel in the long-running sword-and-planet series set on a Counter-Earth, where warriors rise above the chaos of bondage and brutality. Tarl Cabot has always believed himself to be a citizen of Earth. He has no inkling that his destiny is far greater than the small planet he has inhabited for the first twenty-odd years of his life. One frosty winter night in the New England woods, he finds himself transported to the planet of Gor, also known as Counter Earth, where everything is dramatically different from anything he has ever experienced. It emerges that Tarl is to be trained as a Tarnsman, one of the most honored positions in the rigid, caste-bound Gorean society. He is disciplined by the best teachers and warriors that Gor has to offer . . . but to what end? Rediscover this brilliantly imagined world where men are masters and women live to serve their every desire. Tarnsman of Gor is the 1st book in the Gorean Saga, but you may enjoy reading the series in any order.",http://books.google.com/books/content?id=q6IoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2014,https://play.google.com/store/books/details?id=q6IoAwAAQBAJ&source=gbs_api,0,209,130,11
"The Lord of Castle Black (Viscount of Adrilankha, Book 2)","Continuing the swashbuckling epic begun in The Paths of the Dead Journeys! Intrigues! Sword fights! Young persons having adventures! Beloved older characters having adventures, too! Quests! Battles! Romance! Snappy dialogue! Extravagant food! And the missing heir to the Imperial Throne! In the swashbuckling, extravagant manner of The Phoenix Guards, Five Hundred Years After, and The Paths of the Dead, this is an old-fashioned adventure--moving at a twenty-first-century pace. The Interregnum is over. To everyone's astonishment, Zerika, a very young Phoenix, has coolly emerged from the Paths of the Dead, carrying with her the Orb, which everyone had thought was lost in Adron's Disaster. The Orb is the heart of the Dragaeran Empire, the source of all its magic--and the infallible sign that Zerika is the new Empress. But not everyone is happy to hear the news. It's been 250 years since Adron's Disaster, and power vacuums never stay that way for long. Kâna, a Dragonlord, has been expanding his holdings. He now controls almost half the area that was once the Empire -- in effect, the Empire re-created, with himself on the throne. Among those opposing him is a young Dragonlord named Morrolan - the same Morrolan familiar to every reader of the Vlad Taltos adventures. Until recently, Morrolan was an orphan raised among Easterners, unaware of his lineage, but it has belatedly come to his attention that he's a high-ranking Dragonlord, and now he means to act like one. And from Sethra Lavode he has received a gift of immense significance and power: Blackwand, a magical artifact in the form of a sword. He'll find plenty to do with it. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",http://books.google.com/books/content?id=7lm2zCrz4fkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2010,https://play.google.com/store/books/details?id=7lm2zCrz4fkC&source=gbs_api,0,395,186,3
The Best Science Fiction of the Year # 2,"A biological plague begins infecting artificial intelligence; a natural-born Earth woman seeking asylum on another planet finds a human society far different from her own; a food blogger’s posts chronicle a nationwide medical outbreak; trapped in a matchmaking game, a couple tries to escape from the only world they know; a janitor risks everything to rescue a “defective” tank-born baby he can raise as his own. For decades, science fiction has compelled us to imagine futures both inspiring and cautionary. Whether it’s a warning message from a survey ship, a harrowing journey to a new world, or the adventures of well-meaning AI, science fiction feeds the imagination and delivers a lens through which we can better understand ourselves and the world around us. With The Best Science Fiction of the Year Volume One, award-winning editor Neil Clarke provides a year-in-review and thirty-one of the best stories published by both new and established authors in 2015. Table of Contents: “Introduction: A State of the Short SF Field in 2015” by Neil Clarke “Today I Am Paul” by Martin Shoemaker “Calved” by Sam J. Miller “Three Bodies at Mitanni” by Seth Dickinson “The Smog Society” by Chen Quifan “In Blue Lily’s Wake” by Aliette de Bodard “Hello, Hello” by Seanan McGuire “Folding Beijing” by Hao Jingfiang “Capitalism in the 22nd Century” by Geoff Ryman “Hold-Time Violations” by John Chu “Wild Honey” by Paul McAuley “So Much Cooking” by Naomi Kritzer “Bannerless” by Carrie Vaughn “Another Word for World” by Ann Leckie “The Cold Inequalities” by Yoon Ha Lee “Iron Pegasus” by Brenda Cooper “The Audience” by Sean McMullen “Empty” by Robert Reed “Gypsy” by Carter Scholz “Violation of the TrueNet Security Act” by Taiyo Fujii “Damage” by David D. Levine “The Tumbledowns of Cleopatra Abyss” by David Brin “No Placeholder for You, My Love” by Nick Wolven “Outsider” by An Owomeyla “The Gods Have Not Died in Vain” by Ken Liu “Cocoons” by Nancy Kress “Seven Wonders of a Once and Future World” by Caroline M. Yoachim “Two-Year Man” by Kelly Robson “Cat Pictures Please” by Naomi Kritzer “Botanica Veneris: Thirteen Papercuts by Ida Countess Rathangan” by Ian McDonald “Meshed” by Rich Larson “A Murmuration” by Alastair Reynolds 2015 Recommended Reading List",http://books.google.com/books/content?id=brMiswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2016,http://books.google.com/books?id=brMiswEACAAJ&dq=The+Best+Science+Fiction+of+the+Year&hl=&source=gbs_api,0,307,127,11
"Into the Storm (Troubleshooters, Book 10)","Navy SEAL Team Sixteen and the security experts from Troubleshooters Inc. have arranged a winter training exercise in the mountains of New Hampshire. While romance blooms between Petty Officer Mark Jenkins and former LAPD detective Lindsey Fontaine, Troub",http://books.google.com/books/content?id=jNhlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,"http://books.google.nl/books?id=jNhlAAAAMAAJ&dq=Into+the+Storm+(Troubleshooters,+Book+10)&hl=&source=gbs_api",0,403,156,10
1934: A Novel,"A political tale about an Italian anti-Fascist and the encounter he has with a German girl. The story takes place in 1934 on a boat ride to Capri. It details the relationship between an Italian anti-Fascist - Lucio - and a scared, suicide-seeking German girl. It addresses large philosophical questions like the meaning of life, love and death, through the author's art.",http://books.google.com/books/content?id=3FGWvj2sMqoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1983,http://books.google.com/books?id=3FGWvj2sMqoC&dq=1934:+A+Novel&hl=&source=gbs_api,0,11,112,6
Spaceling,"The ability to see other-dimensional rings that float in Earth's atmosphere was a late mutation of a few space-age humans. Daryl was under the care of the institution for muters, and she had discovered that if you jumped through the right ring at the right time it would land you in another dimensional world and another shape. Spaceling is the story of Daryl's desperate efforts to unravel the mystery of why she was being held captive and of what was really going on in a certain alien dimension. Because she was sure it was all bad and that someday everyone would thank her for the revelation. But instead everyone was engaged in a wild effort to hold her down, to keep her on this Earth, and to keep the world simply intact!",http://books.google.com/books/content?id=8HQzAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,https://play.google.com/store/books/details?id=8HQzAgAAQBAJ&source=gbs_api,0,110,72,11
Signal-Close Action! (Captain Richard Bolitho Adventures),"Fans of Patrick O'Brian and C. S. Forester will not be disappointed with this incredible naval adventure from multi-million copy seller Alexander Kent. With its authentic depiction of life at sea in battle, and its tightly crafted plot and characters, you'll fall for it hook, line and sinker! 'One of our foremost writers of naval fiction' -- Sunday Times 'His dashing character Richard Bolitho is one of the best things to happen to the sea yarn since Hornblower' -- Daily Express 'The storytelling has an easy mastery, how well Kent knows the psychology of naval men' -- Sunday Telegraph 'Thrilling and a delight to read' -- ***** Reader review 'Gripping and accurate' -- ***** Reader review 'A truly brilliant bit of work' -- ***** Reader review 'Kept me enthralled' -- ***** Reader review 'Hard to put them down when you start' -- ***** Reader review *********************************************************************************** 1798: Richard Bolitho prepares to re-enter the Mediterranean. There are rumours of a massive French armada and of the latest type of artillery - and Bolitho's orders are to seek out the enemy and to discover the intentions of his growing force. Bolitho is well aware that there are others within his ships who are no less dangerous than the enemy - and during the weeks and months in which the squadron faces the hazards of the weather and French broadsides alike, Bolitho knows that far more than his own future is at stake. A fleet, even a nation, could depend on his decisions and, when he places his squadron between the Nile and the power of France, he must accept the price of the challenge. Bolitho's adventures continue in The Inshore Squadron",http://books.google.com/books/content?id=dYKQJ_F3e6UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2008,https://play.google.com/store/books/details?id=dYKQJ_F3e6UC&source=gbs_api,0,14,155,4
King of Bombs: A Novel About Nuclear Terrorism,"King of Bombs is the story of a plot by a fanatical Islamist terrorist cell linked to Al-Qaeda, in alliance with North Korea and Iran, to bring about the downfall of America through a single, apocalyptic terrorist event.",http://books.google.com/books/content?id=tvgXRPSSJPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,https://play.google.com/store/books/details?id=tvgXRPSSJPUC&source=gbs_api,0,383,12,9
Journey to the Center of the Earth,"Follows Professor Lidenbrock, his nephew Axel, and their guide Hans as they venture deep into a volcanic crater in Iceland on a journey that leads them to the center of the earth and to incredible and horrifying discoveries.",http://books.google.com/books/content?id=h94W-A2ftPkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,http://books.google.com/books?id=h94W-A2ftPkC&dq=Journey+to+the+Center+of+the+Earth&hl=&source=gbs_api,0,226,179,0
Against A Dark Background,"A former combat leader during a series of commercial wars orbiting the planet Golter, Sharrow is targeted by a religious cult that believes she is a final obstacle to the faith's apotheosis, a situation that forces her to seek out the last of the apocalyptically powerful Lazy Guns. Original.",http://books.google.com/books/content?id=4qorAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2009,http://books.google.com/books?id=4qorAQAAIAAJ&dq=Against+A+Dark+Background&hl=&source=gbs_api,0,165,49,11
Dark Angel,"Young Constance Shawcross finds her life inextricably linked to that of the wealthy Cavendish family, but her doubts about that clan cause her to later give her goddaughter the diaries that may remove the Cavendish family's veneer",http://books.google.com/books/content?id=MSyEFNKQp8IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1991,http://books.google.nl/books?id=MSyEFNKQp8IC&dq=Dark+Angel&hl=&source=gbs_api,0,374,20,6
Glimpses of Paradise: A Novel,"After high school in a small town in Nebraska, Doyle and Zee drift apart, both with dreams of escape, and end up together again in Los Angeles, when Doyle goes back into law and Zee gets arrested for murder. Original.",http://books.google.com/books/content?id=DRs3bxWY4KsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,http://books.google.com/books?id=DRs3bxWY4KsC&dq=Glimpses+of+Paradise:+A+Novel&hl=&source=gbs_api,0,178,28,1
